,dist_km,time_min,city,place_idx,name
24521,581.168,409.6833,Québec,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24522,811.753,537.25,Laval,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24523,991.26,636.9833,Gatineau,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24524,795.542,526.75,Longueuil,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24525,779.458,518.2333,Sherbrooke,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24526,560.551,399.5167,Lévis,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24527,483.438,345.1667,Saguenay,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24528,687.898,466.7167,Trois-Rivières,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24529,808.901,533.3167,Terrebonne,2452,Parc de la Riviere-aux-Rochers - Piege a saumon
24530,32.728,27.15,Montréal,2453,Parc de la Riviere-des-Mille-Iles
24531,274.712,155.4833,Québec,2453,Parc de la Riviere-des-Mille-Iles
24532,12.742,15.55,Laval,2453,Parc de la Riviere-des-Mille-Iles
24533,173.811,103.6667,Gatineau,2453,Parc de la Riviere-des-Mille-Iles
24534,39.348,35.8333,Longueuil,2453,Parc de la Riviere-des-Mille-Iles
24535,182.396,109.4833,Sherbrooke,2453,Parc de la Riviere-des-Mille-Iles
24536,261.784,150.1667,Lévis,2453,Parc de la Riviere-des-Mille-Iles
24537,474.768,272.6833,Saguenay,2453,Parc de la Riviere-des-Mille-Iles
24538,144.475,86.7167,Trois-Rivières,2453,Parc de la Riviere-des-Mille-Iles
24539,26.841,23.6333,Terrebonne,2453,Parc de la Riviere-des-Mille-Iles
24540,798.413,536.25,Montréal,2454,Parc de la Taiga
24541,581.275,411.9833,Québec,2454,Parc de la Taiga
24542,811.86,539.5667,Laval,2454,Parc de la Taiga
24543,991.367,639.2833,Gatineau,2454,Parc de la Taiga
24544,795.649,529.05,Longueuil,2454,Parc de la Taiga
24545,779.565,520.5333,Sherbrooke,2454,Parc de la Taiga
24546,560.658,401.8333,Lévis,2454,Parc de la Taiga
24547,483.545,347.4667,Saguenay,2454,Parc de la Taiga
24548,688.005,469.0167,Trois-Rivières,2454,Parc de la Taiga
24549,809.008,535.6167,Terrebonne,2454,Parc de la Taiga
24550,178.593,115.3667,Montréal,2455,Parc de la riviere Bourbon
24551,101.88,62.6667,Québec,2455,Parc de la riviere Bourbon
24552,192.04,118.6833,Laval,2455,Parc de la riviere Bourbon
24553,371.547,218.4167,Gatineau,2455,Parc de la riviere Bourbon
24554,175.829,108.1833,Longueuil,2455,Parc de la riviere Bourbon
24555,116.626,89.3833,Sherbrooke,2455,Parc de la riviere Bourbon
24556,86.311,54.4833,Lévis,2455,Parc de la riviere Bourbon
24557,301.936,179.85,Saguenay,2455,Parc de la riviere Bourbon
24558,89.648,61.7,Trois-Rivières,2455,Parc de la riviere Bourbon
24559,188.909,116.4833,Terrebonne,2455,Parc de la riviere Bourbon
24560,78.955,67.6167,Montréal,2456,Parc des Cascades
24561,245.223,153.95,Québec,2456,Parc des Cascades
24562,67.164,53.5167,Laval,2456,Parc des Cascades
24563,210.349,148.8833,Gatineau,2456,Parc des Cascades
24564,85.66,67.0167,Longueuil,2456,Parc des Cascades
24565,234.564,146.9167,Sherbrooke,2456,Parc des Cascades
24566,242.212,154.7667,Lévis,2456,Parc des Cascades
24567,445.279,271.15,Saguenay,2456,Parc des Cascades
24568,114.986,85.1833,Trois-Rivières,2456,Parc des Cascades
24569,49.656,41.5167,Terrebonne,2456,Parc des Cascades
24570,144.538,94.2,Montréal,2457,Parc des Chutes
24571,380.878,216.5167,Québec,2457,Parc des Chutes
24572,124.552,82.6,Laval,2457,Parc des Chutes
24573,157.317,108.6167,Gatineau,2457,Parc des Chutes
24574,151.158,102.8833,Longueuil,2457,Parc des Chutes
24575,294.206,176.5333,Sherbrooke,2457,Parc des Chutes
24576,373.594,217.2167,Lévis,2457,Parc des Chutes
24577,580.934,333.7167,Saguenay,2457,Parc des Chutes
24578,250.641,147.75,Trois-Rivières,2457,Parc des Chutes
24579,134.641,85.8333,Terrebonne,2457,Parc des Chutes
24580,428.558,243.2,Montréal,2458,Parc des Chutes
24581,211.42,118.9333,Québec,2458,Parc des Chutes
24582,442.005,246.5167,Laval,2458,Parc des Chutes
24583,621.512,346.2333,Gatineau,2458,Parc des Chutes
24584,425.794,236.0,Longueuil,2458,Parc des Chutes
24585,409.71,227.4833,Sherbrooke,2458,Parc des Chutes
24586,190.803,108.7833,Lévis,2458,Parc des Chutes
24587,176.761,169.5333,Saguenay,2458,Parc des Chutes
24588,318.15,175.9667,Trois-Rivières,2458,Parc des Chutes
24589,439.153,242.5667,Terrebonne,2458,Parc des Chutes
24590,98.694,76.3667,Montréal,2459,Parc des Chutes Monte a Peine et des Dalles
24591,229.368,137.0333,Québec,2459,Parc des Chutes Monte a Peine et des Dalles
24592,99.769,70.3333,Laval,2459,Parc des Chutes Monte a Peine et des Dalles
24593,269.975,163.05,Gatineau,2459,Parc des Chutes Monte a Peine et des Dalles
24594,105.399,75.7667,Longueuil,2459,Parc des Chutes Monte a Peine et des Dalles
24595,180.552,156.4,Sherbrooke,2459,Parc des Chutes Monte a Peine et des Dalles
24596,226.357,137.85,Lévis,2459,Parc des Chutes Monte a Peine et des Dalles
24597,429.424,254.2167,Saguenay,2459,Parc des Chutes Monte a Peine et des Dalles
24598,99.131,68.2667,Trois-Rivières,2459,Parc des Chutes Monte a Peine et des Dalles
24599,82.261,58.3333,Terrebonne,2459,Parc des Chutes Monte a Peine et des Dalles
24600,269.539,169.6667,Montréal,2460,Parc des Chutes Rouillard
24601,52.401,45.4,Québec,2460,Parc des Chutes Rouillard
24602,282.986,172.9833,Laval,2460,Parc des Chutes Rouillard
24603,462.493,272.7,Gatineau,2460,Parc des Chutes Rouillard
24604,266.775,162.4667,Longueuil,2460,Parc des Chutes Rouillard
24605,196.265,163.1,Sherbrooke,2460,Parc des Chutes Rouillard
24606,31.784,35.25,Lévis,2460,Parc des Chutes Rouillard
24607,252.457,162.6,Saguenay,2460,Parc des Chutes Rouillard
24608,159.131,102.4333,Trois-Rivières,2460,Parc des Chutes Rouillard
24609,280.134,169.0333,Terrebonne,2460,Parc des Chutes Rouillard
24610,225.2,156.9833,Montréal,2461,Parc des Chutes de Montauban
24611,111.665,95.7667,Québec,2461,Parc des Chutes de Montauban
24612,226.275,150.9667,Laval,2461,Parc des Chutes de Montauban
24613,396.481,243.6667,Gatineau,2461,Parc des Chutes de Montauban
24614,231.905,156.3833,Longueuil,2461,Parc des Chutes de Montauban
24615,241.315,164.9833,Sherbrooke,2461,Parc des Chutes de Montauban
24616,117.501,95.5167,Lévis,2461,Parc des Chutes de Montauban
24617,294.697,209.7333,Saguenay,2461,Parc des Chutes de Montauban
24618,95.027,75.8667,Trois-Rivières,2461,Parc des Chutes de Montauban
24619,208.767,138.95,Terrebonne,2461,Parc des Chutes de Montauban
24620,120.191,83.1667,Montréal,2462,Parc des Chutes de Sainte-Ursule
24621,180.041,106.15,Québec,2462,Parc des Chutes de Sainte-Ursule
24622,121.266,77.1333,Laval,2462,Parc des Chutes de Sainte-Ursule
24623,291.472,169.8333,Gatineau,2462,Parc des Chutes de Sainte-Ursule
24624,126.896,82.55,Longueuil,2462,Parc des Chutes de Sainte-Ursule
24625,189.654,121.5833,Sherbrooke,2462,Parc des Chutes de Sainte-Ursule
24626,177.03,106.9667,Lévis,2462,Parc des Chutes de Sainte-Ursule
24627,380.097,223.35,Saguenay,2462,Parc des Chutes de Sainte-Ursule
24628,49.804,37.4,Trois-Rivières,2462,Parc des Chutes de Sainte-Ursule
24629,103.758,65.1167,Terrebonne,2462,Parc des Chutes de Sainte-Ursule
24630,283.196,177.55,Montréal,2463,Parc des Chutes de la Petite Riviere Bostonnais
24631,235.592,153.5667,Québec,2463,Parc des Chutes de la Petite Riviere Bostonnais
24632,284.271,171.5167,Laval,2463,Parc des Chutes de la Petite Riviere Bostonnais
24633,454.477,264.2167,Gatineau,2463,Parc des Chutes de la Petite Riviere Bostonnais
24634,289.901,176.9333,Longueuil,2463,Parc des Chutes de la Petite Riviere Bostonnais
24635,299.311,185.5333,Sherbrooke,2463,Parc des Chutes de la Petite Riviere Bostonnais
24636,232.581,154.3833,Lévis,2463,Parc des Chutes de la Petite Riviere Bostonnais
24637,227.604,157.9,Saguenay,2463,Parc des Chutes de la Petite Riviere Bostonnais
24638,159.461,101.3333,Trois-Rivières,2463,Parc des Chutes de la Petite Riviere Bostonnais
24639,266.763,159.5,Terrebonne,2463,Parc des Chutes de la Petite Riviere Bostonnais
24640,525.641,336.6333,Montréal,2464,Parc des Marais
24641,761.981,458.95,Québec,2464,Parc des Marais
24642,505.655,325.0333,Laval,2464,Parc des Marais
24643,416.12,274.7,Gatineau,2464,Parc des Marais
24644,532.261,345.3167,Longueuil,2464,Parc des Marais
24645,675.309,418.9667,Sherbrooke,2464,Parc des Marais
24646,754.697,459.65,Lévis,2464,Parc des Marais
24647,739.3,488.0833,Saguenay,2464,Parc des Marais
24648,631.744,390.1833,Trois-Rivières,2464,Parc des Marais
24649,515.744,328.2667,Terrebonne,2464,Parc des Marais
24650,89.936,62.85,Montréal,2465,Parc des Montagnards
24651,238.091,156.6167,Québec,2465,Parc des Montagnards
24652,114.696,79.45,Laval,2465,Parc des Montagnards
24653,285.444,171.5,Gatineau,2465,Parc des Montagnards
24654,81.276,59.05,Longueuil,2465,Parc des Montagnards
24655,74.119,51.5667,Sherbrooke,2465,Parc des Montagnards
24656,222.522,148.4333,Lévis,2465,Parc des Montagnards
24657,438.147,273.8167,Saguenay,2465,Parc des Montagnards
24658,150.236,115.6833,Trois-Rivières,2465,Parc des Montagnards
24659,118.874,80.5167,Terrebonne,2465,Parc des Montagnards
24660,166.499,113.7667,Montréal,2466,Parc des Montagnes Noires
24661,402.839,236.1,Québec,2466,Parc des Montagnes Noires
24662,146.513,102.1833,Laval,2466,Parc des Montagnes Noires
24663,84.454,60.0667,Gatineau,2466,Parc des Montagnes Noires
24664,173.119,122.45,Longueuil,2466,Parc des Montagnes Noires
24665,316.167,196.1,Sherbrooke,2466,Parc des Montagnes Noires
24666,395.555,236.7833,Lévis,2466,Parc des Montagnes Noires
24667,602.895,353.2833,Saguenay,2466,Parc des Montagnes Noires
24668,272.602,167.3333,Trois-Rivières,2466,Parc des Montagnes Noires
24669,156.602,105.4,Terrebonne,2466,Parc des Montagnes Noires
24670,33.537,32.1667,Montréal,2467,Parc des Peupliers
24671,271.96,155.8833,Québec,2467,Parc des Peupliers
24672,4.814,10.5167,Laval,2467,Parc des Peupliers
24673,182.763,112.5667,Gatineau,2467,Parc des Peupliers
24674,42.867,39.05,Longueuil,2467,Parc des Peupliers
24675,183.205,114.5,Sherbrooke,2467,Parc des Peupliers
24676,256.058,149.8333,Lévis,2467,Parc des Peupliers
24677,472.016,273.0667,Saguenay,2467,Parc des Peupliers
24678,141.723,87.1167,Trois-Rivières,2467,Parc des Peupliers
24679,21.115,23.3167,Terrebonne,2467,Parc des Peupliers
24680,38.586,38.2333,Montréal,2468,Parc des Pionniers
24681,260.016,146.6833,Québec,2468,Parc des Pionniers
24682,52.479,42.7333,Laval,2468,Parc des Pionniers
24683,231.986,142.45,Gatineau,2468,Parc des Pionniers
24684,37.681,33.8167,Longueuil,2468,Parc des Pionniers
24685,180.16,107.6167,Sherbrooke,2468,Parc des Pionniers
24686,244.447,138.5,Lévis,2468,Parc des Pionniers
24687,460.072,263.8833,Saguenay,2468,Parc des Pionniers
24688,122.436,96.4667,Trois-Rivières,2468,Parc des Pionniers
24689,49.348,40.5333,Terrebonne,2468,Parc des Pionniers
24690,136.562,90.2,Montréal,2469,Parc des Pionniers
24691,301.269,197.7833,Québec,2469,Parc des Pionniers
24692,116.576,78.6,Laval,2469,Parc des Pionniers
24693,207.055,143.6167,Gatineau,2469,Parc des Pionniers
24694,143.182,98.8833,Longueuil,2469,Parc des Pionniers
24695,286.23,172.5333,Sherbrooke,2469,Parc des Pionniers
24696,298.258,198.6,Lévis,2469,Parc des Pionniers
24697,501.325,314.9667,Saguenay,2469,Parc des Pionniers
24698,171.032,129.0167,Trois-Rivières,2469,Parc des Pionniers
24699,101.097,77.5833,Terrebonne,2469,Parc des Pionniers
24700,666.894,440.5167,Montréal,2470,Parc des Pionniers
24701,416.026,319.5667,Québec,2470,Parc des Pionniers
24702,680.341,443.8333,Laval,2470,Parc des Pionniers
24703,859.848,543.55,Gatineau,2470,Parc des Pionniers
24704,664.13,433.3167,Longueuil,2470,Parc des Pionniers
24705,648.046,424.8,Sherbrooke,2470,Parc des Pionniers
24706,429.139,306.1,Lévis,2470,Parc des Pionniers
24707,316.86,228.15,Saguenay,2470,Parc des Pionniers
24708,556.486,373.2833,Trois-Rivières,2470,Parc des Pionniers
24709,677.489,439.8833,Terrebonne,2470,Parc des Pionniers
24710,25.132,26.3,Montréal,2471,Parc des Prairies
24711,270.41,158.1333,Québec,2471,Parc des Prairies
24712,10.993,18.6333,Laval,2471,Parc des Prairies
24713,184.24,112.5667,Gatineau,2471,Parc des Prairies
24714,31.752,34.9667,Longueuil,2471,Parc des Prairies
24715,174.8,108.6333,Sherbrooke,2471,Parc des Prairies
24716,254.841,149.9333,Lévis,2471,Parc des Prairies
24717,470.466,275.3167,Saguenay,2471,Parc des Prairies
24718,145.553,89.8667,Trois-Rivières,2471,Parc des Prairies
24719,23.177,27.7333,Terrebonne,2471,Parc des Prairies
24720,13.368,20.65,Montréal,2472,Parc des Rapides
24721,268.923,159.95,Québec,2472,Parc des Rapides
24722,32.792,35.1167,Laval,2472,Parc des Rapides
24723,204.791,127.3167,Gatineau,2472,Parc des Rapides
24724,15.583,28.75,Longueuil,2472,Parc des Rapides
24725,159.462,101.2,Sherbrooke,2472,Parc des Rapides
24726,253.354,151.7667,Lévis,2472,Parc des Rapides
24727,468.979,277.15,Saguenay,2472,Parc des Rapides
24728,152.155,96.85,Trois-Rivières,2472,Parc des Rapides
24729,43.042,40.2,Terrebonne,2472,Parc des Rapides
24730,310.514,180.85,Montréal,2473,Parc des Rapides-du-Diable
24731,93.989,56.6,Québec,2473,Parc des Rapides-du-Diable
24732,323.961,184.1667,Laval,2473,Parc des Rapides-du-Diable
24733,503.468,283.9,Gatineau,2473,Parc des Rapides-du-Diable
24734,307.75,173.6667,Longueuil,2473,Parc des Rapides-du-Diable
24735,147.806,120.3167,Sherbrooke,2473,Parc des Rapides-du-Diable
24736,78.933,49.5833,Lévis,2473,Parc des Rapides-du-Diable
24737,294.045,173.8,Saguenay,2473,Parc des Rapides-du-Diable
24738,200.719,113.6333,Trois-Rivières,2473,Parc des Rapides-du-Diable
24739,321.722,180.2333,Terrebonne,2473,Parc des Rapides-du-Diable
24740,346.61,216.6,Montréal,2474,Parc des Riverains
24741,93.941,69.85,Québec,2474,Parc des Riverains
24742,360.738,219.3667,Laval,2474,Parc des Riverains
24743,530.944,312.0667,Gatineau,2474,Parc des Riverains
24744,343.846,209.4167,Longueuil,2474,Parc des Riverains
24745,327.762,200.8833,Sherbrooke,2474,Parc des Riverains
24746,111.687,83.3667,Lévis,2474,Parc des Riverains
24747,163.057,131.95,Saguenay,2474,Parc des Riverains
24748,222.227,140.75,Trois-Rivières,2474,Parc des Riverains
24749,343.23,207.3667,Terrebonne,2474,Parc des Riverains
24750,295.213,199.2333,Montréal,2475,Parc des Sept-Chutes
24751,112.29,71.65,Québec,2475,Parc des Sept-Chutes
24752,301.215,205.0667,Laval,2475,Parc des Sept-Chutes
24753,480.722,304.8,Gatineau,2475,Parc des Sept-Chutes
24754,285.004,194.5667,Longueuil,2475,Parc des Sept-Chutes
24755,142.839,116.65,Sherbrooke,2475,Parc des Sept-Chutes
24756,97.234,64.6333,Lévis,2475,Parc des Sept-Chutes
24757,312.346,188.8333,Saguenay,2475,Parc des Sept-Chutes
24758,219.02,128.6833,Trois-Rivières,2475,Parc des Sept-Chutes
24759,298.084,202.8667,Terrebonne,2475,Parc des Sept-Chutes
24760,162.679,104.3167,Montréal,2476,Parc des Veterans
24761,149.338,93.5667,Québec,2476,Parc des Veterans
24762,163.754,98.2833,Laval,2476,Parc des Veterans
24763,333.96,190.9833,Gatineau,2476,Parc des Veterans
24764,169.384,103.7167,Longueuil,2476,Parc des Veterans
24765,178.794,112.3,Sherbrooke,2476,Parc des Veterans
24766,146.327,94.3833,Lévis,2476,Parc des Veterans
24767,349.394,210.75,Saguenay,2476,Parc des Veterans
24768,38.944,28.1,Trois-Rivières,2476,Parc des Veterans
24769,146.246,86.2833,Terrebonne,2476,Parc des Veterans
24770,40.035,33.9667,Montréal,2477,Parc des Voiles
24771,236.314,140.8167,Québec,2477,Parc des Voiles
24772,64.795,50.5667,Laval,2477,Parc des Voiles
24773,235.543,142.6333,Gatineau,2477,Parc des Voiles
24774,31.375,30.1833,Longueuil,2477,Parc des Voiles
24775,130.354,78.5167,Sherbrooke,2477,Parc des Voiles
24776,220.745,132.6333,Lévis,2477,Parc des Voiles
24777,436.37,258.0167,Saguenay,2477,Parc des Voiles
24778,148.459,99.8833,Trois-Rivières,2477,Parc des Voiles
24779,57.813,49.7667,Terrebonne,2477,Parc des Voiles
24780,106.225,69.6333,Montréal,2478,Parc des Voltigeurs
24781,151.716,84.2333,Québec,2478,Parc des Voltigeurs
24782,119.672,72.95,Laval,2478,Parc des Voltigeurs
24783,299.179,172.6833,Gatineau,2478,Parc des Voltigeurs
24784,103.461,62.45,Longueuil,2478,Parc des Voltigeurs
24785,87.377,53.9167,Sherbrooke,2478,Parc des Voltigeurs
24786,136.147,76.05,Lévis,2478,Parc des Voltigeurs
24787,351.772,201.4333,Saguenay,2478,Parc des Voltigeurs
24788,63.861,43.2833,Trois-Rivières,2478,Parc des Voltigeurs
24789,116.541,70.75,Terrebonne,2478,Parc des Voltigeurs
24790,628.35,370.8667,Montréal,2479,Parc des iles
24791,411.212,246.6167,Québec,2479,Parc des iles
24792,641.797,374.1833,Laval,2479,Parc des iles
24793,821.304,473.9167,Gatineau,2479,Parc des iles
24794,625.586,363.6833,Longueuil,2479,Parc des iles
24795,609.502,355.15,Sherbrooke,2479,Parc des iles
24796,390.595,236.45,Lévis,2479,Parc des iles
24797,340.728,274.2333,Saguenay,2479,Parc des iles
24798,517.942,303.65,Trois-Rivières,2479,Parc des iles
24799,638.945,370.25,Terrebonne,2479,Parc des iles
24800,59.954,48.1833,Montréal,2480,Parc du Beveldere de Contrecoeur
24801,240.025,149.45,Québec,2480,Parc du Beveldere de Contrecoeur
24802,73.401,51.5,Laval,2480,Parc du Beveldere de Contrecoeur
24803,252.908,151.2333,Gatineau,2480,Parc du Beveldere de Contrecoeur
24804,56.721,39.35,Longueuil,2480,Parc du Beveldere de Contrecoeur
24805,160.169,110.3667,Sherbrooke,2480,Parc du Beveldere de Contrecoeur
24806,224.456,141.2667,Lévis,2480,Parc du Beveldere de Contrecoeur
24807,440.081,266.65,Saguenay,2480,Parc du Beveldere de Contrecoeur
24808,107.649,86.7833,Trois-Rivières,2480,Parc du Beveldere de Contrecoeur
24809,70.27,49.3,Terrebonne,2480,Parc du Beveldere de Contrecoeur
24810,151.237,94.45,Montréal,2481,Parc du Bois-Beckett
24811,237.51,135.9,Québec,2481,Parc du Bois-Beckett
24812,175.997,111.05,Laval,2481,Parc du Bois-Beckett
24813,346.745,203.1,Gatineau,2481,Parc du Bois-Beckett
24814,142.577,90.65,Longueuil,2481,Parc du Bois-Beckett
24815,4.611,10.8667,Sherbrooke,2481,Parc du Bois-Beckett
24816,221.941,127.7,Lévis,2481,Parc du Bois-Beckett
24817,437.566,253.0833,Saguenay,2481,Parc du Bois-Beckett
24818,149.655,94.95,Trois-Rivières,2481,Parc du Bois-Beckett
24819,180.175,112.1167,Terrebonne,2481,Parc du Bois-Beckett
24820,163.579,109.05,Montréal,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24821,127.132,82.85,Québec,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24822,177.026,112.3667,Laval,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24823,356.533,212.1,Gatineau,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24824,160.815,101.8667,Longueuil,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24825,93.478,69.15,Sherbrooke,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24826,111.563,74.6667,Lévis,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24827,327.188,200.05,Saguenay,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24828,73.83,54.15,Trois-Rivières,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24829,173.895,110.1667,Terrebonne,2482,Parc du Boise-des-Freres-du-Sacre-Coeur
24830,85.398,60.3667,Montréal,2483,Parc du Corridor Aerobique
24831,321.738,182.6833,Québec,2483,Parc du Corridor Aerobique
24832,65.412,48.7667,Laval,2483,Parc du Corridor Aerobique
24833,160.505,102.7333,Gatineau,2483,Parc du Corridor Aerobique
24834,92.018,69.05,Longueuil,2483,Parc du Corridor Aerobique
24835,235.066,142.7,Sherbrooke,2483,Parc du Corridor Aerobique
24836,314.454,183.3833,Lévis,2483,Parc du Corridor Aerobique
24837,521.794,299.8833,Saguenay,2483,Parc du Corridor Aerobique
24838,191.501,113.9167,Trois-Rivières,2483,Parc du Corridor Aerobique
24839,75.501,52.0,Terrebonne,2483,Parc du Corridor Aerobique
24840,42.935,33.9167,Montréal,2484,Parc du Domaine Vert
24841,279.275,156.2333,Québec,2484,Parc du Domaine Vert
24842,22.949,22.3333,Laval,2484,Parc du Domaine Vert
24843,162.889,97.3667,Gatineau,2484,Parc du Domaine Vert
24844,49.555,42.6,Longueuil,2484,Parc du Domaine Vert
24845,192.603,116.25,Sherbrooke,2484,Parc du Domaine Vert
24846,271.991,156.9333,Lévis,2484,Parc du Domaine Vert
24847,479.331,273.4333,Saguenay,2484,Parc du Domaine Vert
24848,149.038,87.4667,Trois-Rivières,2484,Parc du Domaine Vert
24849,33.038,25.55,Terrebonne,2484,Parc du Domaine Vert
24850,348.534,216.0667,Montréal,2485,Parc du Gouffre
24851,95.865,69.3167,Québec,2485,Parc du Gouffre
24852,362.662,218.8333,Laval,2485,Parc du Gouffre
24853,532.868,311.5333,Gatineau,2485,Parc du Gouffre
24854,345.77,208.8833,Longueuil,2485,Parc du Gouffre
24855,329.686,200.35,Sherbrooke,2485,Parc du Gouffre
24856,113.611,82.8333,Lévis,2485,Parc du Gouffre
24857,141.773,114.3333,Saguenay,2485,Parc du Gouffre
24858,224.151,140.2167,Trois-Rivières,2485,Parc du Gouffre
24859,345.154,206.8333,Terrebonne,2485,Parc du Gouffre
24860,245.214,161.4,Montréal,2486,Parc du Grand Lac Saint-Francois
24861,152.88,107.1833,Québec,2486,Parc du Grand Lac Saint-Francois
24862,269.974,178.0,Laval,2486,Parc du Grand Lac Saint-Francois
24863,440.722,270.05,Gatineau,2486,Parc du Grand Lac Saint-Francois
24864,236.554,157.6,Longueuil,2486,Parc du Grand Lac Saint-Francois
24865,92.84,78.8167,Sherbrooke,2486,Parc du Grand Lac Saint-Francois
24866,137.824,100.1667,Lévis,2486,Parc du Grand Lac Saint-Francois
24867,352.936,224.3667,Saguenay,2486,Parc du Grand Lac Saint-Francois
24868,168.729,127.5333,Trois-Rivières,2486,Parc du Grand Lac Saint-Francois
24869,276.441,177.6167,Terrebonne,2486,Parc du Grand Lac Saint-Francois
24870,37.706,39.0833,Montréal,2487,Parc du Grand-Coteau
24871,254.909,144.7167,Québec,2487,Parc du Grand-Coteau
24872,25.915,24.9667,Laval,2487,Parc du Grand-Coteau
24873,194.824,118.4667,Gatineau,2487,Parc du Grand-Coteau
24874,44.411,38.4667,Longueuil,2487,Parc du Grand-Coteau
24875,193.315,118.3667,Sherbrooke,2487,Parc du Grand-Coteau
24876,251.898,145.5333,Lévis,2487,Parc du Grand-Coteau
24877,454.965,261.9167,Saguenay,2487,Parc du Grand-Coteau
24878,124.672,75.95,Trois-Rivières,2487,Parc du Grand-Coteau
24879,5.968,12.1833,Terrebonne,2487,Parc du Grand-Coteau
24880,219.048,139.7,Montréal,2488,Parc du Lac-Aylmer
24881,153.318,121.9833,Québec,2488,Parc du Lac-Aylmer
24882,243.808,156.3,Laval,2488,Parc du Lac-Aylmer
24883,414.556,248.3667,Gatineau,2488,Parc du Lac-Aylmer
24884,210.388,135.9,Longueuil,2488,Parc du Lac-Aylmer
24885,66.674,57.1333,Sherbrooke,2488,Parc du Lac-Aylmer
24886,137.749,113.7833,Lévis,2488,Parc du Lac-Aylmer
24887,353.374,239.1667,Saguenay,2488,Parc du Lac-Aylmer
24888,142.005,104.35,Trois-Rivières,2488,Parc du Lac-Aylmer
24889,250.275,155.9167,Terrebonne,2488,Parc du Lac-Aylmer
24890,165.771,112.85,Montréal,2489,Parc du Mont Arthabaska
24891,129.324,86.65,Québec,2489,Parc du Mont Arthabaska
24892,179.218,116.1667,Laval,2489,Parc du Mont Arthabaska
24893,358.725,215.9,Gatineau,2489,Parc du Mont Arthabaska
24894,163.007,105.6667,Longueuil,2489,Parc du Mont Arthabaska
24895,94.744,71.9833,Sherbrooke,2489,Parc du Mont Arthabaska
24896,113.755,78.4667,Lévis,2489,Parc du Mont Arthabaska
24897,329.38,203.85,Saguenay,2489,Parc du Mont Arthabaska
24898,76.022,57.95,Trois-Rivières,2489,Parc du Mont Arthabaska
24899,176.087,113.9667,Terrebonne,2489,Parc du Mont Arthabaska
24900,148.953,95.6667,Montréal,2490,Parc du Mont Hatley
24901,254.461,142.8,Québec,2490,Parc du Mont Hatley
24902,173.713,112.2667,Laval,2490,Parc du Mont Hatley
24903,344.461,204.3167,Gatineau,2490,Parc du Mont Hatley
24904,140.293,91.8667,Longueuil,2490,Parc du Mont Hatley
24905,14.674,19.6167,Sherbrooke,2490,Parc du Mont Hatley
24906,238.892,134.6167,Lévis,2490,Parc du Mont Hatley
24907,454.517,260.0,Saguenay,2490,Parc du Mont Hatley
24908,166.606,101.85,Trois-Rivières,2490,Parc du Mont Hatley
24909,177.891,113.3333,Terrebonne,2490,Parc du Mont Hatley
24910,494.498,283.2833,Montréal,2491,Parc du Mont Saint-Mathieu
24911,277.36,159.0167,Québec,2491,Parc du Mont Saint-Mathieu
24912,507.945,286.6,Laval,2491,Parc du Mont Saint-Mathieu
24913,687.452,386.3167,Gatineau,2491,Parc du Mont Saint-Mathieu
24914,491.734,276.0833,Longueuil,2491,Parc du Mont Saint-Mathieu
24915,475.65,267.5667,Sherbrooke,2491,Parc du Mont Saint-Mathieu
24916,256.743,148.8667,Lévis,2491,Parc du Mont Saint-Mathieu
24917,206.876,186.6333,Saguenay,2491,Parc du Mont Saint-Mathieu
24918,384.09,216.05,Trois-Rivières,2491,Parc du Mont Saint-Mathieu
24919,505.093,282.65,Terrebonne,2491,Parc du Mont Saint-Mathieu
24920,155.141,93.2667,Montréal,2492,Parc du Mont-Bellevue
24921,243.19,135.3,Québec,2492,Parc du Mont-Bellevue
24922,179.901,109.8667,Laval,2492,Parc du Mont-Bellevue
24923,350.649,201.9167,Gatineau,2492,Parc du Mont-Bellevue
24924,146.481,89.4667,Longueuil,2492,Parc du Mont-Bellevue
24925,4.012,9.2833,Sherbrooke,2492,Parc du Mont-Bellevue
24926,227.621,127.1,Lévis,2492,Parc du Mont-Bellevue
24927,443.246,252.4833,Saguenay,2492,Parc du Mont-Bellevue
24928,155.335,94.35,Trois-Rivières,2492,Parc du Mont-Bellevue
24929,184.079,110.9333,Terrebonne,2492,Parc du Mont-Bellevue
24930,572.386,335.6833,Montréal,2493,Parc du Mont-Comi
24931,355.248,211.4167,Québec,2493,Parc du Mont-Comi
